scene,frame_index,timestamp,token,cmd,sig_mode_var,sig_mode_std,sig_entropy,sig_margin,loss_l2,within_scene_pct,fail_top05,fail_top10,fail_top15,fail_top20,fail_within_scene
01452fbfbf4543af8acdfd3e8a1ee806,10,1533151519446755,48ea4572f95c47a083efa79997c4a506,2,4.182018756866455,2.0449984735609106,1.7909661531448364,0.9993255138397217,1.9139528021629217,0.8461538461538461,0,0,1,1,1
01452fbfbf4543af8acdfd3e8a1ee806,11,1533151519946606,604a8ce58d0b4f94a93db370813edf94,2,3.810346841812134,1.952010973793983,1.7910393476486206,0.9994942545890808,0.6179899305277688,0.41025641025641024,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,12,1533151520446480,160fa0f8e77b41409a98341093a7cace,2,3.423931837081909,1.8503869425290238,1.7910802364349365,0.9988333135843277,0.98395908407694,0.5384615384615384,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,13,1533151520946912,09e58f5b8acb45a9a9c8c186895efa59,2,3.3327338695526123,1.8255776810512918,1.791120171546936,0.9989974945783615,0.531443883815105,0.3076923076923077,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,14,1533151521447359,47fce09b77e44bb1810cedd61628ab1f,2,3.10315203666687,1.7615765770090355,1.7911680936813354,0.9992884546518326,0.5121080857381491,0.2564102564102564,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,15,1533151521946665,eaad6827a3c44cdab111ea7d912c9947,2,2.8624751567840576,1.6918850897103082,1.7911988496780396,0.9992368221282959,0.606841750276037,0.38461538461538464,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,16,1533151522447088,88a6b5e35eb44deba6b1065d74b0a3c4,2,2.7339258193969727,1.6534587443891586,1.7912129163742065,0.9994247406721115,0.7195460420025164,0.4358974358974359,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,17,1533151522946984,8ae5818912bf4a8db24b1690d83034ac,2,2.6382405757904053,1.624266165316019,1.7912306785583496,0.9994209110736847,1.1087938508667832,0.6410256410256411,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,18,1533151523447428,023a58306058440988b0ca496bdf9c2e,2,2.341646194458008,1.5302438349681424,1.79116690158844,0.9995700418949127,0.5251313735991553,0.28205128205128205,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,19,1533151523947287,9ce5d3ae2cce4a0aaea1626e752f65d9,2,2.011695146560669,1.4183423939799125,1.7912266254425049,0.9994227141141891,0.5424753034278136,0.3333333333333333,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,20,1533151524447730,59a27b7fc76541ea92d79f7d4c62a2ec,2,1.9541090726852417,1.3978945141480603,1.7912870645523071,0.9992860108613968,1.081339506573003,0.6153846153846154,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,21,1533151524948156,c0efe2319882495b9d13add1d352bee4,2,1.8580970764160156,1.3631203455366718,1.7912449836730957,0.9997110515832901,0.9810550940642558,0.5128205128205128,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,22,1533151525398255,72fe05b8fd804c7eb2edba7554f1f796,2,1.8944101333618164,1.3763757239074716,1.7913169860839844,0.999499037861824,2.8791441471677515,0.9743589743589743,1,1,1,1,1
01452fbfbf4543af8acdfd3e8a1ee806,23,1533151525897578,dce33c96ffdb4802a69f6d7d530a4f09,2,1.7445802688598633,1.3208256012282102,1.791259527206421,0.9998156577348709,2.020234225590172,0.9230769230769231,0,0,1,1,1
01452fbfbf4543af8acdfd3e8a1ee806,24,1533151526398002,b2fecdf10a404d94a049c91f20eaddf3,2,1.660391926765442,1.2885619607785423,1.7911698818206787,0.9998612552881241,1.931677291801637,0.8717948717948718,0,0,1,1,1
01452fbfbf4543af8acdfd3e8a1ee806,25,1533151526897905,dac52a02f54c4677b0a6b4a28e2c56a1,2,1.492401123046875,1.2216387039738366,1.7911391258239746,0.999548077583313,1.7727879443170707,0.7692307692307693,0,0,1,1,0
01452fbfbf4543af8acdfd3e8a1ee806,26,1533151527397766,fd612e8660e74196af7da7e6487e5d53,2,1.524114966392517,1.2345505118837856,1.791068196296692,0.9994239211082458,1.6136597612172237,0.7435897435897436,0,0,0,1,0
01452fbfbf4543af8acdfd3e8a1ee806,27,1533151527897656,22189c1013dc4263b23764258e8f0c21,2,1.5549155473709106,1.2469625284550097,1.7910857200622559,0.9997282922267914,1.9995261008400895,0.8974358974358975,0,0,1,1,1
01452fbfbf4543af8acdfd3e8a1ee806,28,1533151528397499,22ce804db92749a1aee3a08ffbecfbbd,2,1.5331770181655884,1.2382152551820658,1.7909883260726929,0.9985894411802292,1.4059897709678033,0.6923076923076923,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,29,1533151528947135,2cdbffa384a5478babff79039cac4e75,2,1.4125069379806519,1.1884893512272845,1.7909736633300781,0.9982272088527679,0.37409785679350493,0.23076923076923078,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,30,1533151529447564,e2c7c91b4ea2462090d866539ff6b9e5,2,1.3054531812667847,1.142564300714312,1.7909774780273438,0.9985027313232422,0.9880546124927857,0.5641025641025641,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,31,1533151529947438,aee1e33b4ca74ae4a761fa072f92b577,2,1.2983161211013794,1.1394367560779226,1.79094660282135,0.9985038191080093,0.75177220991328,0.46153846153846156,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,32,1533151530546864,717c45682e15432f9862e47775b9b80f,2,1.2170542478561401,1.1032018164670234,1.7910118103027344,0.9981831610202789,1.4875187748295347,0.717948717948718,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,33,1533151530947201,2e743b1fb9a34383b88bec3e7792ad2a,2,1.266806960105896,1.1255251930125314,1.7909510135650635,0.9978866875171661,1.3344404995013512,0.6666666666666666,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,34,1533151531447080,05e8bcefb9e442ceb0c8d16b745974e0,2,1.3596628904342651,1.1660458354774332,1.790950059890747,0.997673362493515,0.911503032042741,0.48717948717948717,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,35,1533151531897199,b43de5e578944891bf9433166bd974c2,2,1.3158668279647827,1.1471123868064466,1.7909979820251465,0.9984233230352402,1.7766534074201148,0.7948717948717948,0,0,1,1,0
01452fbfbf4543af8acdfd3e8a1ee806,36,1533151532446848,0ba00e2623814934b1b00ec2b461a125,2,1.2180477380752563,1.1036520004400192,1.7910332679748535,0.9980360120534897,0.13353873896662002,0.15384615384615385,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,37,1533151532946738,2ce065a0fa9e4e4da888abc18fa100c8,2,1.164426326751709,1.079085875522291,1.7909940481185913,0.9980523735284805,0.19397994308130018,0.1794871794871795,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,38,1533151533446600,67b146ff35ba4f84b3e6276a8e8ff65a,2,1.1840840578079224,1.0881562653442391,1.7909512519836426,0.9980693608522415,0.03941213117014164,0.10256410256410256,0,0,0,0,0
01452fbfbf4543af8acdfd3e8a1ee806,39,1533151533947593,21971c1ec4644d608f8c08bbfd4059f7,2,1.1845041513442993,1.088349278193494,1.7909642457962036,0.9984403252601624,16.571692297679782,1.0,1,1,1,1,1
01e4fcbe6e49483293ce45727152b36e,0,1537298005800436,e693989d8ad141608999200df71aca71,0,1.3363360166549683,1.156000007203706,1.7916977405548096,0.9996165633201599,3.781795420444825,1.0,1,1,1,1,1
01e4fcbe6e49483293ce45727152b36e,1,1537298006300305,bf3b9da1e7054458851f93f4a44ffb9c,0,1.4947748184204102,1.2226098390003288,1.7916656732559204,0.9991912841796875,0.7701472019753774,0.717948717948718,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,2,1537298006799654,2beac07fddfa49f38f5380f1ae761d6d,0,1.5118464231491089,1.2295716421376628,1.7916343212127686,0.9991163164377213,0.9256151505313519,0.8205128205128205,0,0,0,0,1
01e4fcbe6e49483293ce45727152b36e,3,1537298007199420,b8fd81311abd466b9975a21f69d8c357,0,1.557382583618164,1.2479513546681873,1.791617512702942,0.9990859031677246,0.8029108686243194,0.7435897435897436,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,4,1537298007698769,197990b85a9b47dbba39406a42ff8ab6,0,1.7355728149414062,1.3174114068662857,1.7914795875549316,0.9993395060300827,1.2343162639671097,0.9230769230769231,0,0,0,0,1
01e4fcbe6e49483293ce45727152b36e,5,1537298008198643,ce93f225efbd43ac99b94e885de1b09c,0,1.783009648323059,1.3352938434378625,1.791425347328186,0.9988359361886978,0.8612760166283587,0.7692307692307693,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,6,1537298008647626,a967838915984b3aa110fde10cf45acb,0,1.626818299293518,1.2754678746614978,1.7915291786193848,0.9998069852590561,1.8911453739071271,0.9743589743589743,0,0,1,1,1
01e4fcbe6e49483293ce45727152b36e,7,1537298009146946,679c8be08ef5439d830ac32184e3f31f,2,1.657962441444397,1.2876189038082646,1.791200876235962,0.9998706579208374,0.3947974377437598,0.5128205128205128,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,8,1537298009647379,c35b4490aa9b4597b59415e057f5fa49,2,1.7439759969711304,1.3205968336214995,1.791146993637085,0.9994097501039505,0.4120262353717677,0.5384615384615384,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,9,1537298010147837,20d3ca8e756d4c87b8addc399a866d0c,2,1.582158088684082,1.2578386576521179,1.7911937236785889,0.9996234625577927,0.4412522382490493,0.5897435897435898,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,10,1537298010648240,5052ec0021f64f35ac8300aee5f84349,2,1.4571337699890137,1.2071179602627962,1.7912695407867432,0.999920055270195,1.0184845476086846,0.8974358974358975,0,0,0,0,1
01e4fcbe6e49483293ce45727152b36e,11,1537298011149231,3a7e7dbee620460cbbe09a942c5d23be,2,1.4993098974227905,1.224463105782608,1.791332721710205,0.9999403953552246,1.485623611407461,0.9487179487179487,0,0,0,0,1
01e4fcbe6e49483293ce45727152b36e,12,1537298011649677,4dc2e5fa449f41448824a40820f8ab36,2,1.6396383047103882,1.280483621414342,1.791393756866455,0.9996960312128067,0.9710666657815658,0.8461538461538461,0,0,0,0,1
01e4fcbe6e49483293ce45727152b36e,13,1537298012150088,9bb6116e8f194294bf5c2107c42acc1a,2,1.6886911392211914,1.2994964945013092,1.7913920879364014,0.9996033906936646,0.9757937005687184,0.8717948717948718,0,0,0,0,1
01e4fcbe6e49483293ce45727152b36e,14,1537298012650516,a4ea60cc43244ddd82996667dab822f9,2,1.810768485069275,1.34564797962516,1.7914161682128906,0.9991447925567627,0.9114166995247781,0.7948717948717948,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,15,1537298013150399,86a69236763d42bf9da6247b8bcd88bb,2,2.0391759872436523,1.4279971944102874,1.7914174795150757,0.9994484782218933,0.6064680712293157,0.6923076923076923,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,16,1537298013649735,8c5e199766d04d86a16e4fb9e64f44e1,2,2.229440927505493,1.4931312492562376,1.7914061546325684,0.999439537525177,0.5352537883912482,0.6153846153846154,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,17,1537298014149589,deeb650a84054a07917eb84e21a358de,2,2.3961801528930664,1.5479599971876103,1.7913790941238403,0.9993376433849335,0.4170124461945719,0.5641025641025641,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,18,1537298014648951,f0481221263c4f9cb7045c36723a09ea,2,2.4972152709960938,1.5802579760900097,1.7868971824645996,0.9990457147359848,0.09057733700187941,0.2564102564102564,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,19,1537298015148778,ebd128c8164943538f360f11c10e26d5,2,2.615661382675171,1.617300646965545,1.7868669033050537,0.9988316893577576,0.17235718505670602,0.38461538461538464,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,20,1537298015648648,10629cdea90242be94821898540d79be,2,2.5781543254852295,1.6056632042508883,1.7868051528930664,0.9990177303552628,0.12754932127682783,0.3076923076923077,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,21,1537298016149086,07294f69a7564afe926cc3d343c3599a,2,2.5345795154571533,1.59203627956688,1.7867324352264404,0.9986815303564072,0.26941465646473317,0.41025641025641024,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,22,1537298016649515,e9e1871dddf94ba7ba46a76dcf027bab,2,2.591275453567505,1.6097439093121317,1.7808480262756348,0.9984542727470398,0.0784642913653668,0.23076923076923078,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,23,1537298017149405,bd608be2ea8d4d0bac3a691bdcb20f08,2,2.579132318496704,1.6059677202536495,1.7812790870666504,0.9969292134046555,0.05932024571896827,0.20512820512820512,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,24,1537298017649301,fa0391dcc3dd4dbbaa29cbafbea7bbf0,2,2.40959095954895,1.5522857209769567,1.7812869548797607,0.9960172325372696,0.15867696673484535,0.358974358974359,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,25,1537298018149701,ed10780136f34011b35e1aaa1d8fb1e5,2,2.1151211261749268,1.4543456006654425,1.7910181283950806,0.998795285820961,0.39425122963548137,0.48717948717948717,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,26,1537298018650121,0f1d636d7dc84c90b69d039dac4404f6,2,2.099372625350952,1.448921193630265,1.7807137966156006,0.999106377363205,0.320041273735514,0.4358974358974359,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,27,1537298019199797,bedc3f80d8884ae6a0acda354cd795a1,2,1.9849694967269897,1.4088894551124265,1.7809233665466309,0.9998475909233093,0.13152119760251205,0.3333333333333333,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,28,1537298019699642,34212679eebc468588142146837da4fe,2,1.923746109008789,1.3869917479959242,1.7834563255310059,0.998857855796814,0.5409162339144536,0.6410256410256411,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,29,1537298020199539,d20f18baff6d46ad9bff2783474d2cf2,2,1.662207007408142,1.2892660731626122,1.7830839157104492,0.9932894110679626,0.5805320689076736,0.6666666666666666,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,30,1537298020699963,99df68e72fe14d91b11c4ba652c55214,2,1.9803485870361328,1.4072485875054672,1.7788500785827637,0.9743791222572327,0.35577144093361185,0.46153846153846156,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,31,1537298021200397,6fa648b737424bb3bfbbc61a4793b93f,2,2.056381940841675,1.4340090448953502,1.7721707820892334,0.93855981528759,0.09302380250537497,0.28205128205128205,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,32,1537298021700821,7368f9a60ca84a549ef52deaa0b2196e,2,2.635977268218994,1.6235692988656178,1.769686222076416,0.9272835105657578,0.014151908778370048,0.1794871794871795,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,33,1537298022200133,0dc3d1fb0dcd4e19a2b8f6a32c9ebdcc,2,2.251330614089966,1.5004434724740436,1.764411449432373,0.9106080383062363,0.008917188577464671,0.15384615384615385,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,34,1537298022700025,5a1272e987804ae4b2f521669bb60fa8,2,2.490873098373413,1.5782500113649336,1.7571117877960205,0.8953954130411148,0.006548569905721844,0.1282051282051282,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,35,1537298023199342,30507c7761c048c896dc0185e855fd62,2,2.6346302032470703,1.6231543990782487,1.7579225301742554,0.8979331105947495,0.005730731689317729,0.10256410256410256,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,36,1537298023699761,1557b3d3016249b79891e2992c06390d,2,2.661465644836426,1.6313999034070175,1.7573566436767578,0.8965684473514557,0.004502246732232953,0.07692307692307693,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,37,1537298024199643,c1484411d42c4c069003e547b7f22eb5,2,2.7543983459472656,1.6596380165407352,1.754638433456421,0.8889151066541672,0.0032585818095319926,0.02564102564102564,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,38,1537298024699532,fe335dcb8626478598c55129548ee552,2,2.944730043411255,1.7160215742849083,1.7590810060501099,0.9016511887311935,0.002097908149425591,0.0,0,0,0,0,0
01e4fcbe6e49483293ce45727152b36e,39,1537298025199411,f224f2685d184030bb959faeba154abe,2,3.051057815551758,1.7467277451142058,1.7618721723556519,0.9095185548067093,0.0034555739145384675,0.05128205128205128,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,0,1542799322148077,cb4504edb87a40d4b650cd5860f6c3b7,2,4.367288589477539,2.089805873634568,1.791284441947937,0.9996947348117828,1.9509969191245045,0.8205128205128205,0,0,1,1,1
034dee1695304630b0692da8c1f153fc,1,1542799322647937,c24a9059f9f149a69a0d534026f5b20e,2,2.350468158721924,1.533123660609908,1.791350245475769,0.9992668479681015,1.3741991316018802,0.6410256410256411,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,2,1542799323147809,98bf27ef19ff41fe9c46bb8fff168076,2,2.604142665863037,1.6137356245256027,1.7869318723678589,0.9989653080701828,1.3521523232745276,0.5897435897435898,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,3,1542799323647703,a6a8c30913934fae8c7dce55e3c8022b,2,2.8063557147979736,1.6752181096197514,1.7912503480911255,0.9991373717784882,1.4980195696026468,0.6923076923076923,0,0,0,1,0
034dee1695304630b0692da8c1f153fc,4,1542799324147590,fff51b00bf394365a4eea2b279224312,2,2.9088737964630127,1.7055420828765888,1.791219711303711,0.9988972991704941,1.4866517461169277,0.6666666666666666,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,5,1542799324647434,97d92ade9a3b44ae8fbfb1132ac18b0e,2,3.0572407245635986,1.7484967041900876,1.791124701499939,0.9994253069162369,1.9270107552870035,0.7948717948717948,0,0,1,1,0
034dee1695304630b0692da8c1f153fc,6,1542799325147314,d3c067cedbb041f48b3b6034c691b21f,2,3.4200849533081055,1.849347169492009,1.786773443222046,0.9990147352218628,1.2647017621933883,0.5128205128205128,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,7,1542799325647187,c3cbd08daa714dc4922236d8e224e562,2,3.818469285964966,1.9540903986164422,1.7867491245269775,0.999751552939415,0.6484114081904985,0.20512820512820512,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,8,1542799326196825,03d01b47ef714213b94aae1b95d5b44e,2,3.798835039138794,1.9490600399009759,1.7867496013641357,0.9997256249189377,0.9783399027521611,0.28205128205128205,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,9,1542799326696739,bdea805e042d412c92ad5c6e4ca7385b,2,3.6420469284057617,1.908414768441536,1.7867624759674072,0.9997230917215347,1.0121830198621486,0.3076923076923077,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,10,1542799327197134,a945d7d02c7a4ef98f1b5aaa1557f546,2,3.473491668701172,1.8637305783565317,1.7910948991775513,0.9995189905166626,0.8658043309853621,0.2564102564102564,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,11,1542799327697584,b4b81cfd5d734881ad386e5c2b00ed4a,2,3.2906124591827393,1.8140045367040125,1.7911583185195923,0.9986825883388519,1.0981948852734156,0.358974358974359,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,12,1542799328197456,f1424d3ab0e145a5a60d67c95164f156,2,3.0997202396392822,1.7606022377695885,1.7912168502807617,0.9985051453113556,0.7601509899882952,0.23076923076923078,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,13,1542799328697874,d8e49e69a437461b8fb2bdfbff330a04,2,3.0635998249053955,1.75031420747973,1.7911838293075562,0.9986220598220825,0.5801072498138538,0.1794871794871795,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,14,1542799329198296,3aeb1dd281504f3098eb78149fca78e2,2,3.179643392562866,1.7831554594490258,1.7911580801010132,0.9989091604948044,1.3358651187486021,0.5641025641025641,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,15,1542799329698177,3f8c45e9f1b84f5abc2d4898f20c60b6,2,2.9326088428497314,1.7124861584403337,1.7912224531173706,0.9988260567188263,1.1493216310533374,0.41025641025641024,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,16,1542799330198603,54c58e9e2c054cc290b17a6164fbcd0f,2,2.7393181324005127,1.6550885572683152,1.7912455797195435,0.9990184456110001,2.2216727056475905,0.8717948717948718,0,1,1,1,1
034dee1695304630b0692da8c1f153fc,17,1542799330698477,b32c097663ff4d30b83bd1857d64e790,2,2.490227460861206,1.5780454558919417,1.79131281375885,0.998975932598114,2.877723224275219,0.9743589743589743,1,1,1,1,1
034dee1695304630b0692da8c1f153fc,18,1542799331198914,5cea96ab7d324d958bb1db9da621b43c,2,2.582956314086914,1.6071578373286532,1.7869987487792969,0.9990984350442886,1.7425958804768136,0.7692307692307693,0,0,0,1,0
034dee1695304630b0692da8c1f153fc,19,1542799331699349,2ff6e2f9910b483ab578f0e162ee7c64,2,2.874697685241699,1.6954933456789794,1.791226863861084,0.9989316016435623,1.3312900224613593,0.5384615384615384,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,20,1542799332199210,eb82a835419149aeae82c5e8ea64377b,2,3.0190269947052,1.7375347463303288,1.7841284275054932,0.9975628554821014,0.47828080950704116,0.1282051282051282,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,21,1542799332699105,c867c2092b554a5fb7a7db226dd7926a,2,3.0932018756866455,1.758750089036713,1.7844829559326172,0.9965730011463165,0.41481484109555194,0.10256410256410256,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,22,1542799333198412,913104aa7a4f4917a651fdc062c7fc30,2,3.539327621459961,1.8813100811562036,1.7846876382827759,0.9960707724094391,1.0742837158741818,0.3333333333333333,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,23,1542799333698296,52ee039a8a97433987bba833d15396ab,2,3.6855061054229736,1.9197672008405013,1.7869594097137451,0.9995618015527725,1.6945412063231473,0.717948717948718,0,0,0,1,0
034dee1695304630b0692da8c1f153fc,24,1542799334198168,82f21b3a1e094ab3bfaced9fc03c422c,2,3.6072347164154053,1.899272154383201,1.791133165359497,0.999012365937233,2.527530618581105,0.9487179487179487,0,1,1,1,1
034dee1695304630b0692da8c1f153fc,25,1542799334647731,f8ac246e0b284f7b8c9f17c9649a95e9,2,3.5118091106414795,1.8739821532345178,1.7869149446487427,0.999524250626564,2.49269614349746,0.9230769230769231,0,1,1,1,1
034dee1695304630b0692da8c1f153fc,26,1542799335197927,c282419dd0d94aefab995f18ff0e179d,2,3.701948881149292,1.9240449270090583,1.7910809516906738,0.9997872412204742,2.3106172492618335,0.8974358974358975,0,1,1,1,1
034dee1695304630b0692da8c1f153fc,27,1542799335697806,d5173a8c31584f1b87d4ad15cbe1530a,2,3.5540759563446045,1.885225704350703,1.7909719944000244,0.9988342672586441,1.6992502573539836,0.7435897435897436,0,0,0,1,0
034dee1695304630b0692da8c1f153fc,28,1542799336197684,d5bb04067c2a4291ae9e4be38c093427,2,3.235692262649536,1.7988030082945536,1.7907562255859375,0.9981215000152588,1.2544989632092316,0.48717948717948717,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,29,1542799336697548,31c4135dd79c4d75b8ca0511345be76c,2,3.513025999069214,1.8743068049466218,1.7875806093215942,0.9979788213968277,1.137301110055732,0.38461538461538464,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,30,1542799337197433,49e0e239c3f048418bb250ef9376120e,2,3.5190601348876953,1.8759158123134672,1.7906956672668457,0.9985200315713882,1.2229782124867423,0.46153846153846156,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,31,1542799337697853,949d5c6f5ebf4f88a5f63498eab9d953,2,3.5299160480499268,1.8788070811155484,1.790741205215454,0.9992067515850067,2.2181781699425698,0.8461538461538461,0,1,1,1,1
034dee1695304630b0692da8c1f153fc,32,1542799338198288,d8c1640ec61545e59e843c68cce3833e,0,2.0756449699401855,1.4407098840294619,1.7858097553253174,0.9981757700443268,1.3549566688804344,0.6153846153846154,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,33,1542799338698172,e0c4e822835f4a2e925dec94a835d5ab,0,2.3555657863616943,1.5347852574095486,1.7872711420059204,0.9978673756122589,1.1965264757091552,0.4358974358974359,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,34,1542799339198582,7dfdfced3bb641698d76f4d51567c383,2,2.8680408000946045,1.6935290963235927,1.7910079956054688,0.9999359101057053,0.21264926580787158,0.02564102564102564,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,35,1542799339698459,171e5846658c40c8ade64280dd2ec02d,2,2.6494128704071045,1.6277017141992278,1.7910370826721191,0.9999637007713318,0.3009625351919768,0.05128205128205128,0,0,0,0,0
034dee1695304630b0692da8c1f153fc,36,1542799340198340,ad7740a9198e47b396ad35b6bbb566dd,2,2.538461446762085,1.593254984853989,1.7910374402999878,0.9997631460428238,0.49971957452633126,0.15384615384615385,0,0,0,0,0
